chromophore_smiles,solvent_original,canonical_chromophore_smiles,canonical_solvent_smiles,absorption_nm,emission_nm,lifetime_ns,quantum_yield,log_extinction,source_dataset
N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,ethyl acetate,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,,436.0,603.0,,0.14,,chemfluor
N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,THF,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,,441.0,615.0,,0.1,,chemfluor
N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,Acetone,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,,439.0,644.0,,0.08,,chemfluor
N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,DMF,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,,447.0,675.0,,0.05,,chemfluor
N#C/C(C#N)=C/C(C=C1)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3,DMSO,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,,452.0,682.0,,0.04,,chemfluor
O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],hexane,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,,331.0,491.0,,0.05,,chemfluor
O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],Cyclohexane,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,,332.0,499.0,,0.05,,chemfluor
O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],Toluene,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,,337.0,551.0,,0.05,,chemfluor
O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],ethyl acetate,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,,334.0,594.0,,0.06,,chemfluor
O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],THF,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,,337.0,597.0,,0.05,,chemfluor
O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],Acetone,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,,429.0,643.0,,0.03,,chemfluor
O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],DMF,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,,439.0,682.0,,0.01,,chemfluor
O=[N+](C(C=C1C#N)=CC=C1/C=C/C(S2)=CC=C2C3=CC4=CC=CC=C4S3)[O-],DMSO,N#Cc1cc([N+](=O)[O-])ccc1/C=C/c1ccc(-c2cc3ccccc3s2)s1,,444.0,694.0,,0.02,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=NC3=CC=CC=C3C=C2,CHCl3,COc1ccc(/C=C/c2ccc3ccccc3n2)cc1,,346.0,417.0,,0.02,,chemfluor
C12=CC=CC=C1C=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,CHCl3,C(=C\c1ccc2ccccc2n1)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,399.0,502.0,,0.61,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=NC4=CC=CC=C4C=C3,CHCl3,COc1ccc2cc(/C=C/c3ccc4ccccc4n3)ccc2c1,,354.0,430.0,,0.15,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=CC=NC3=CC=CC=C32,CHCl3,COc1ccc(/C=C/c2ccnc3ccccc23)cc1,,347.0,429.0,,0.01,,chemfluor
C12=CC=CC=C1C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=N2,CHCl3,C(=C\c1ccnc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,397.0,519.0,,0.29,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=CC=NC4=CC=CC=C43,CHCl3,COc1ccc2cc(/C=C/c3ccnc4ccccc34)ccc2c1,,354.0,450.0,,0.02,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=C3C(C=CC=C3)=CC=N2,CHCl3,COc1ccc(/C=C/c2nccc3ccccc23)cc1,,360.0,441.0,,0.01,,chemfluor
C1(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=NC=CC5=C1C=CC=C5,CHCl3,C(=C\c1nccc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,402.0,512.0,,0.29,,chemfluor
C12=CC=CC=C1C=CC(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,CHCl3,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccccc4n3)cc2)cc1,,374.0,462.0,,0.98,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=NC3=CC=CC=C3C=C2,Cyclohexane,COc1ccc(/C=C/c2ccc3ccccc3n2)cc1,,,390.0,,,,chemfluor
C12=CC=CC=C1C=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,Cyclohexane,C(=C\c1ccc2ccccc2n1)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,448.0,,,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=NC4=CC=CC=C4C=C3,Cyclohexane,COc1ccc2cc(/C=C/c3ccc4ccccc4n3)ccc2c1,,,399.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=CC=NC3=CC=CC=C32,Cyclohexane,COc1ccc(/C=C/c2ccnc3ccccc23)cc1,,,411.0,,,,chemfluor
C12=CC=CC=C1C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=N2,Cyclohexane,C(=C\c1ccnc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,451.0,,,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=CC=NC4=CC=CC=C43,Cyclohexane,COc1ccc2cc(/C=C/c3ccnc4ccccc34)ccc2c1,,,418.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=C3C(C=CC=C3)=CC=N2,Cyclohexane,COc1ccc(/C=C/c2nccc3ccccc23)cc1,,,425.0,,,,chemfluor
C1(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=NC=CC5=C1C=CC=C5,Cyclohexane,C(=C\c1nccc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,460.0,,,,chemfluor
C12=CC=CC=C1C=CC(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,Cyclohexane,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccccc4n3)cc2)cc1,,,410.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=NC3=CC=CC=C3C=C2,toluene,COc1ccc(/C=C/c2ccc3ccccc3n2)cc1,,,400.0,,,,chemfluor
C12=CC=CC=C1C=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,toluene,C(=C\c1ccc2ccccc2n1)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,466.0,,,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=NC4=CC=CC=C4C=C3,toluene,COc1ccc2cc(/C=C/c3ccc4ccccc4n3)ccc2c1,,,410.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=CC=NC3=CC=CC=C32,toluene,COc1ccc(/C=C/c2ccnc3ccccc23)cc1,,,424.0,,,,chemfluor
C12=CC=CC=C1C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=N2,toluene,C(=C\c1ccnc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,480.0,,,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=CC=NC4=CC=CC=C43,toluene,COc1ccc2cc(/C=C/c3ccnc4ccccc34)ccc2c1,,,434.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=C3C(C=CC=C3)=CC=N2,toluene,COc1ccc(/C=C/c2nccc3ccccc23)cc1,,,434.0,,,,chemfluor
C1(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=NC=CC5=C1C=CC=C5,toluene,C(=C\c1nccc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,479.0,,,,chemfluor
C12=CC=CC=C1C=CC(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,toluene,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccccc4n3)cc2)cc1,,,430.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=NC3=CC=CC=C3C=C2,dioxane,COc1ccc(/C=C/c2ccc3ccccc3n2)cc1,,,402.0,,,,chemfluor
C12=CC=CC=C1C=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,dioxane,C(=C\c1ccc2ccccc2n1)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,471.0,,,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=NC4=CC=CC=C4C=C3,dioxane,COc1ccc2cc(/C=C/c3ccc4ccccc4n3)ccc2c1,,,412.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=CC=NC3=CC=CC=C32,dioxane,COc1ccc(/C=C/c2ccnc3ccccc23)cc1,,,425.0,,,,chemfluor
C12=CC=CC=C1C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=N2,dioxane,C(=C\c1ccnc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,487.0,,,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=CC=NC4=CC=CC=C43,dioxane,COc1ccc2cc(/C=C/c3ccnc4ccccc34)ccc2c1,,,430.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=C3C(C=CC=C3)=CC=N2,dioxane,COc1ccc(/C=C/c2nccc3ccccc23)cc1,,,438.0,,,,chemfluor
C1(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=NC=CC5=C1C=CC=C5,dioxane,C(=C\c1nccc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,480.0,,,,chemfluor
C12=CC=CC=C1C=CC(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,dioxane,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccccc4n3)cc2)cc1,,,437.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=NC3=CC=CC=C3C=C2,THF,COc1ccc(/C=C/c2ccc3ccccc3n2)cc1,,,409.0,,,,chemfluor
C12=CC=CC=C1C=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,THF,C(=C\c1ccc2ccccc2n1)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,495.0,,,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=NC4=CC=CC=C4C=C3,THF,COc1ccc2cc(/C=C/c3ccc4ccccc4n3)ccc2c1,,,427.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=CC=NC3=CC=CC=C32,THF,COc1ccc(/C=C/c2ccnc3ccccc23)cc1,,,433.0,,,,chemfluor
C12=CC=CC=C1C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=N2,THF,C(=C\c1ccnc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,519.0,,,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=CC=NC4=CC=CC=C43,THF,COc1ccc2cc(/C=C/c3ccnc4ccccc34)ccc2c1,,,447.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=C3C(C=CC=C3)=CC=N2,THF,COc1ccc(/C=C/c2nccc3ccccc23)cc1,,,444.0,,,,chemfluor
C1(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=NC=CC5=C1C=CC=C5,THF,C(=C\c1nccc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,511.0,,,,chemfluor
C12=CC=CC=C1C=CC(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,THF,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccccc4n3)cc2)cc1,,,458.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=NC3=CC=CC=C3C=C2,Acetone,COc1ccc(/C=C/c2ccc3ccccc3n2)cc1,,,421.0,,,,chemfluor
C12=CC=CC=C1C=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,Acetone,C(=C\c1ccc2ccccc2n1)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,517.0,,,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=NC4=CC=CC=C4C=C3,Acetone,COc1ccc2cc(/C=C/c3ccc4ccccc4n3)ccc2c1,,,437.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=CC=NC3=CC=CC=C32,Acetone,COc1ccc(/C=C/c2ccnc3ccccc23)cc1,,,445.0,,,,chemfluor
C12=CC=CC=C1C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=N2,Acetone,C(=C\c1ccnc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,550.0,,,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=CC=NC4=CC=CC=C43,Acetone,COc1ccc2cc(/C=C/c3ccnc4ccccc34)ccc2c1,,,459.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=C3C(C=CC=C3)=CC=N2,Acetone,COc1ccc(/C=C/c2nccc3ccccc23)cc1,,,449.0,,,,chemfluor
C1(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=NC=CC5=C1C=CC=C5,Acetone,C(=C\c1nccc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,528.0,,,,chemfluor
C12=CC=CC=C1C=CC(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,Acetone,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccccc4n3)cc2)cc1,,,480.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=NC3=CC=CC=C3C=C2,MeCN,COc1ccc(/C=C/c2ccc3ccccc3n2)cc1,,,433.0,,,,chemfluor
C12=CC=CC=C1C=CC(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,MeCN,C(=C\c1ccc2ccccc2n1)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,544.0,,,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=NC4=CC=CC=C4C=C3,MeCN,COc1ccc2cc(/C=C/c3ccc4ccccc4n3)ccc2c1,,,448.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=CC=NC3=CC=CC=C32,MeCN,COc1ccc(/C=C/c2ccnc3ccccc23)cc1,,,454.0,,,,chemfluor
C12=CC=CC=C1C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=CC=N2,MeCN,C(=C\c1ccnc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,569.0,,,,chemfluor
COC1=CC(C=C2)=C(C=C1)C=C2/C=C/C3=CC=NC4=CC=CC=C43,MeCN,COc1ccc2cc(/C=C/c3ccnc4ccccc34)ccc2c1,,,465.0,,,,chemfluor
COC(C=C1)=CC=C1/C=C/C2=C3C(C=CC=C3)=CC=N2,MeCN,COc1ccc(/C=C/c2nccc3ccccc23)cc1,,,453.0,,,,chemfluor
C1(/C=C/C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=NC=CC5=C1C=CC=C5,MeCN,C(=C\c1nccc2ccccc12)/c1ccc(N(c2ccccc2)c2ccccc2)cc1,,,549.0,,,,chemfluor
C12=CC=CC=C1C=CC(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=N2,MeCN,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccccc4n3)cc2)cc1,,,499.0,,,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CC)CC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,CHCl3,CCN(CC)c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,,639.0,738.0,,0.04,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CCO)CC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,CHCl3,CCN(CCO)c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,,606.0,735.0,,0.03,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CCC)CCC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,CHCl3,CCCN(CCC)c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,,696.0,738.0,,0.04,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,CHCl3,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,684.0,709.0,,0.02,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CHCl3,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,721.0,747.0,,0.095,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5C(CO)CCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CHCl3,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCCC5CO)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,720.0,748.0,,0.06,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CHCl3,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCCCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,689.0,740.0,,0.05,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCC5C)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CHCl3,CC1CCCCN1c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,,610.0,741.0,,0.025,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CC(C)CC(C)C5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CHCl3,CC1CC(C)CN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)C1,,686.0,741.0,,0.04,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCC(C(O)=O)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CHCl3,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCC(C(=O)O)CC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,634.0,731.0,,0.03,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CHCl3,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCCCCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,709.0,741.0,,0.06,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(C)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CHCl3,CN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,,619.0,728.0,,0.015,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(CC)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CHCl3,CCN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,,619.0,726.0,,0.01,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(C(OC(C)(C)C)=O)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CHCl3,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCN(C(=O)OC(C)(C)C)CC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,626.0,725.0,,0.02,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(CC#C)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CHCl3,C#CCN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,,629.0,731.0,,0.02,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCOCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,CHCl3,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCOCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,624.0,727.0,,0.02,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CC)CC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,EtOH,CCN(CC)c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,,616.0,730.0,,0.015,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CCO)CC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,EtOH,CCN(CCO)c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,,619.0,731.0,,0.01,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N(CCC)CCC)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,EtOH,CCCN(CCC)c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,,622.0,732.0,,0.01,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N)=C(F)C=C4C=C3CCC2)=[N+](C)C5=C1C=CC=C5,EtOH,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,690.0,718.0,,0.02,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,707.0,743.0,,0.045,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5C(CO)CCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCCC5CO)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,702.0,738.0,,0.03,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCCCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,621.0,732.0,,0.015,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCC5C)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CC1CCCCN1c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,,595.0,731.0,,0.01,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CC(C)CC(C)C5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CC1CC(C)CN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)C1,,612.0,733.0,,0.015,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCC(C(O)=O)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCC(C(=O)O)CC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,620.0,729.0,,0.015,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCCCCC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCCCCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,,632.0,738.0,,0.02,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(C)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,,611.0,720.0,,0.01,,chemfluor
CC1(C)C(/C=C/C2=C3OC4=C(F)C(N5CCN(CC)CC5)=C(F)C=C4C=C3CCC2)=[N+](C)C6=C1C=CC=C6,EtOH,CCN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,,612.0,720.0,,0.01,,chemfluor
