chromophore_smiles,solvent_original,canonical_chromophore_smiles,canonical_solvent_smiles,absorption_nm,emission_nm,lifetime_ns,quantum_yield,log_extinction,source_dataset,fluodb_source,fluodb_tag,fluodb_tag_name,fluodb_solvent_num,fluodb_split,reference_doi,stokes_shift_nm
CCCCCCn1c2ccccc2c2cc(C(c3ccc(-c4cc5c(s4)-c4sc(/C=C(\C#N)C(=O)O)cc4C5(CCCCCC)CCCCCC)cc3)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3c5c(c6c(c3-4)C(CCCCCC)(CCCCCC)c3ccccc3-6)C(CCCCCC)(CCCCCC)c3ccccc3-5)ccc21,ClCCl,CCCCCCn1c2ccccc2c2cc(C(c3ccc(-c4cc5c(s4)-c4sc(/C=C(\C#N)C(=O)O)cc4C5(CCCCCC)CCCCCC)cc3)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3c5c(c6c(c3-4)C(CCCCCC)(CCCCCC)c3ccccc3-6)C(CCCCCC)(CCCCCC)c3ccccc3-5)ccc21,ClCCl,551.0,,,,,FluoDB-Lite,Dye aggregation,3.0,Carbazole,1.0,train,10.1016/j.jpowsour.2015.02.121,
CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CC#N,CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CC#N,418.0,658.0,,0.2610000073909759,,FluoDB-Lite,Deep4Chem,13.0,6n6,7.0,test,10.1016/j.chemphys.2006.05.019,240.0
CCCCCCCCN1[C](C=c2c(=O)c(=CC3=[N+](CC)c4ccccc4C3(C)C)c2=O)C(C)(C)c2cc(C(=O)O)ccc21,CN(C)C=O,CCCCCCCCN1[C](C=c2c(=O)c(=CC3=[N+](CC)c4ccccc4C3(C)C)c2=O)C(C)(C)c2cc(C(=O)O)ccc21,CN(C)C=O,647.0,661.0,,,,FluoDB-Lite,DSSCDB,0.0,SquaricAcid,2.0,train,"10.1002/adfm.201203384,10.1002/adfm.200900231,10.1002/adfm.201303769",14.0
COC(=O)C(Cc1ccc2oc(-c3ccc(Nc4ccccc4)cc3)nc2c1)N=C(O)OC(C)(C)C,ClCCl,COC(=O)C(Cc1ccc2oc(-c3ccc(Nc4ccccc4)cc3)nc2c1)N=C(O)OC(C)(C)C,ClCCl,346.0,416.0,,0.6899999976158142,,FluoDB-Lite,Deep4Chem,10.0,5p6,32.0,train,10.1039/c1pp05123g,70.0
COc1cc(OC(C)=O)c2c(=O)c3c(OC)c(OC)c(OC)c(OC)c3oc2c1,CCO,COc1cc(OC(C)=O)c2c(=O)c3c(OC)c(OC)c(OC)c(OC)c3oc2c1,CCO,,,,,4.529994673069142,FluoDB-Lite,Epsilon,9.0,Acridines,1.0,valid,,
COC1=C[N-]C(=C2C=CN(C3=C(F)C(F)(F)C(F)(F)C3=[F+])C=C2)S1,CS(C)=O,COC1=C[N-]C(=C2C=CN(C3=C(F)C(F)(F)C(F)(F)C3=[F+])C=C2)S1,CS(C)=O,410.0,490.0,,0.0199999995529651,4.294466226161593,FluoDB-Lite,Deep4Chem,12.0,5n6,8.0,train,10.1016/j.tetlet.2007.08.086,80.0
C(=C/c1c2ccccc2cc2ccccc12)\c1ccccc1/C=C/c1ccc2ccc3cccc4ccc1c2c34,CS(C)=O,C(=C\c1c2ccccc2cc2ccccc12)/c1ccccc1/C=C/c1ccc2ccc3cccc4ccc1c2c34,CS(C)=O,379.0,536.0,,0.1000000014901161,4.720159303405957,FluoDB-Lite,ChemFluo,8.0,PAHs,3.0,train,10.1021/acs.jpcc.6b04392,157.0
CC1(C)C(=CC=C2CCCC(C=CC3=[N+](CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2c2ccc(C(=O)[O-])cc2)N(CCCCS(=O)(=O)[O-])c2ccccc21,CO,CC1(C)C(=CC=C2CCCC(C=CC3=[N+](CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2c2ccc(C(=O)[O-])cc2)N(CCCCS(=O)(=O)[O-])c2ccccc21,CO,765.0,780.0,,,,FluoDB-Lite,Deep4Chem,4.0,Cyanine,1.0,test,10.1016/j.jphotochem.2008.09.008,15.0
CC1CCCCN1Cn1nc(Cc2ccccc2Nc2c(Cl)cccc2Cl)oc1=S,CO,CC1CCCCN1Cn1nc(Cc2ccccc2Nc2c(Cl)cccc2Cl)oc1=S,CO,,,,,4.365418731512211,FluoDB-Lite,Epsilon,12.0,5n6,1.0,test,,
C#CCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,OCC(F)(F)F,C#CCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,OCC(F)(F)F,451.0,495.0,,0.0740000009536743,4.672097857935717,FluoDB-Lite,Deep4Chem,4.0,Cyanine,6.0,train,10.1021/jo300724m,44.0
CN1C(=CC2=C([O-])C(=CC3=[N+](C)c4ccc(-c5ccccc5)cc4C3(C)C)C2=O)C(C)(C)c2cc(-c3ccccc3)ccc21,ClC(Cl)Cl,CN1C(=CC2=C([O-])C(=CC3=[N+](C)c4ccc(-c5ccccc5)cc4C3(C)C)C2=O)C(C)(C)c2cc(-c3ccccc3)ccc21,ClC(Cl)Cl,658.5,,,,,FluoDB-Lite,ChemDataExtractor,0.0,SquaricAcid,1.0,train,,
CCC(C)C(=O)c1c(OC)c(C)c(OC(C)=O)c(Cc2c(OC(C)=O)cc(OC(C)=O)c3c2O[C@H](c2ccc(OC(C)=O)c(OC(C)=O)c2)[C@@H](OC(C)=O)C3)c1OC(C)=O,CO,CCC(C)C(=O)c1c(OC)c(C)c(OC(C)=O)c(Cc2c(OC(C)=O)cc(OC(C)=O)c3c2O[C@H](c2ccc(OC(C)=O)c(OC(C)=O)c2)[C@@H](OC(C)=O)C3)c1OC(C)=O,CO,,,,,3.4699692094999595,FluoDB-Lite,Epsilon,11.0,6p6,1.0,train,,
N#Cc1ccc(C[C@H](N)C(=O)O)cc1,CCCCO,N#Cc1ccc(C[C@H](N)C(=O)O)cc1,CCCCO,,,,0.0790000036358833,,FluoDB-Lite,Deep4Chem,15.0,Benz,10.0,train,10.1016/j.cplett.2010.01.058,
OC1=NC(=S)N=C(O)C1=CC=C1c2ccccc2Sc2ccccc21,ClCCl,OC1=NC(=S)N=C(O)C1=CC=C1c2ccccc2Sc2ccccc21,ClCCl,,,,,3.9731278535996983,FluoDB-Lite,Epsilon,9.0,Acridines,2.0,train,,
Oc1ccccc1C=Nc1ccc(-c2c3ccccc3nc3ccccc23)cc1N=Cc1ccccc1O,CO,Oc1ccccc1C=Nc1ccc(-c2c3ccccc3nc3ccccc23)cc1N=Cc1ccccc1O,CO,,,,,0.7151673626366138,FluoDB-Lite,Epsilon,9.0,Acridines,8.0,train,,
COc1cc2oc(C)c(-c3ccccc3)c(=O)c2c(O)c1C(c1ccccc1)c1ccccc1,CO,COc1cc2oc(C)c(-c3ccccc3)c(=O)c2c(O)c1C(c1ccccc1)c1ccccc1,CO,,,,,4.700002397142254,FluoDB-Lite,Epsilon,11.0,6p6,1.0,train,,
C[O+]=C1C=CC(=C2c3cc(-c4ccccc4)c(-c4ccccc4)n3[B-](F)(F)n3c2c(-c2ccccc2)c(-c2ccccc2)c3-c2ccccc2)C=C1,CC#N,C[O+]=C1C=CC(=C2c3cc(-c4ccccc4)c(-c4ccccc4)n3[B-](F)(F)n3c2c(-c2ccccc2)c(-c2ccccc2)c3-c2ccccc2)C=C1,CC#N,562.0,605.0,,0.032999999821186,,FluoDB-Lite,BODIPY,5.0,BODIPY,4.0,test,10.1016/j.dyepig.2012.10.012,43.0
Cc1cc(/C=C/c2cccc(Br)c2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,Cc1cc(/C=C/c2cccc(Br)c2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,560.0,581.0,,0.95,,FluoDB-Lite,BODIPY,5.0,BODIPY,1.0,train,"10.1039/C0CC04495D,10.1002/minf.201000089",21.0
COc1cc(CO)c2oc3c(OC)ccc(C)c3c(=O)c2c1,CO,COc1cc(CO)c2oc3c(OC)ccc(C)c3c(=O)c2c1,CO,,,,,0.589949613037611,FluoDB-Lite,Epsilon,9.0,Acridines,1.0,train,,
C/C=C1\C(CC(=O)O)C(C(=O)OCCc2ccc(O)cc2)=CO[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCO,C/C=C1\C(CC(=O)O)C(C(=O)OCCc2ccc(O)cc2)=CO[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCO,,,,,4.300008202553813,FluoDB-Lite,Epsilon,13.0,6n6,1.0,train,,
F[B-]1(F)n2cccc2C(c2cccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2)=C2C=CC=[N+]21,C1CCCCC1,F[B-]1(F)n2cccc2C(c2cccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2)=C2C=CC=[N+]21,C1CCCCC1,502.0,519.0,,0.0447000004351139,,FluoDB-Lite,BODIPY,5.0,BODIPY,2.0,train,10.1021/jo802519b,17.0
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3csc(N4CCOCC4)n3)c(C)n1[B-]2(F)F,Cc1ccccc1,CC1=C(Cc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3csc(N4CCOCC4)n3)c(C)n1[B-]2(F)F,Cc1ccccc1,527.0,603.0,,,4.752999778313245,FluoDB-Lite,"Deep4Chem,BODIPY",5.0,BODIPY,12.0,train,10.1016/j.dyepig.2016.08.049,76.0
COc1ccc2c(c1)oc1c3cccc4c3c(cc21)C(=O)N(c1c(C)cccc1C)C4=O,ClCCl,COc1ccc2c(c1)oc1c3cccc4c3c(cc21)C(=O)N(c1c(C)cccc1C)C4=O,ClCCl,361.0,494.0,,0.1500000059604644,,FluoDB-Lite,ChemFluo,1.0,Naphthalimide,4.0,train,10.1016/j.tetlet.2011.08.066,133.0
Clc1ccncc1Oc1cnccc1Cc1ccccc1,ClCCl,Clc1ccncc1Oc1cnccc1Cc1ccccc1,ClCCl,,,,,3.90848501887865,FluoDB-Lite,Epsilon,13.0,6n6,1.0,train,,
CCCCCCCCOc1c(C(C)(C)C)cc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1C(C)(C)C,ClCCl,CCCCCCCCOc1c(C(C)(C)C)cc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1C(C)(C)C,ClCCl,,,,,4.939519252618618,FluoDB-Lite,Epsilon,5.0,BODIPY,2.0,train,,
CCCCCCN1c2ccccc2Sc2cc(/C=C3/SC(=S)N(C(=O)O)C3=O)ccc21,C1CCOC1,CCCCCCN1c2ccccc2Sc2cc(/C=C3/SC(=S)N(C(=O)O)C3=O)ccc21,C1CCOC1,465.0,677.0,,,,FluoDB-Lite,DSSCDB,9.0,Acridines,1.0,valid,10.1021/am402675q,212.0
CC(C)(C)OC(=O)COCCOCCOCCOCCOCCOCCN=C(O)COCC(=O)Nc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl,CC(C)(C)OC(=O)COCCOCCOCCOCCOCCOCCN=C(O)COCC(=O)Nc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl,,,,,5.6558104944952525,FluoDB-Lite,Epsilon,7.0,Porphyrin,1.0,train,,
Cc1cc(O)c2c(c1)C(=O)C1=C(C[C@@H](O)[C@@H](O)C1)C2=O,CO,Cc1cc(O)c2c(c1)C(=O)C1=C(C[C@@H](O)[C@@H](O)C1)C2=O,CO,,,,,0.5646660732804378,FluoDB-Lite,Epsilon,9.0,Acridines,1.0,train,,
COc1ccc(-c2c(-c3ccc(F)cc3)n(C)c3nc(-c4ccc5ccccc5c4)c(-c4ccc(C)cc4)cc23)cc1,C1CCOC1,COc1ccc(-c2c(-c3ccc(F)cc3)n(C)c3nc(-c4ccc5ccccc5c4)c(-c4ccc(C)cc4)cc23)cc1,C1CCOC1,332.0,457.0,,,,FluoDB-Lite,ChemFluo,8.0,PAHs,1.0,test,10.1021/acs.joc.9b02187,125.0
C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccc(Nc4nc(N5CCCCC5)nc(N5CCCCC5)n4)cc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,ClC(Cl)Cl,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccc(Nc4nc(N5CCCCC5)nc(N5CCCCC5)n4)cc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,ClC(Cl)Cl,,,,,5.859138297294531,FluoDB-Lite,Epsilon,7.0,Porphyrin,2.0,valid,,
CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,c1ccccc1,CN(C)c1ccc(/C=C/C=C/c2nc3ccccc3o2)cc1,c1ccccc1,411.0,503.0,,,,FluoDB-Lite,Deep4Chem,10.0,5p6,16.0,train,10.1016/j.jphotochem.2005.05.029,92.0
CN(C)c1ccc(-c2nc3ccncc3[nH]2)cc1,CCOCC,CN(C)c1ccc(-c2nc3ccncc3[nH]2)cc1,CCOCC,328.0,372.0,,0.5799999833106995,4.420005284959052,FluoDB-Lite,Deep4Chem,10.0,5p6,11.0,train,10.1016/S1386-1425(99)00059-1,44.0
O=C1/C(=C2\Sc3ccc(S(=O)(=O)Nc4ccccc4)cc3C2=O)Sc2ccc(S(=O)(=O)Nc3ccccc3)cc21,CO,O=C1/C(=C2\Sc3ccc(S(=O)(=O)Nc4ccccc4)cc3C2=O)Sc2ccc(S(=O)(=O)Nc3ccccc3)cc21,CO,536.0,618.0,,0.006000000052154,,FluoDB-Lite,Deep4Chem,10.0,5p6,4.0,test,10.1016/j.dyepig.2018.05.049,82.0
CC1=[N+]2C(=C(C(=N)O)c3ccc(C)n3[B-]2(F)F)C=C1,CC(C)=O,CC1=[N+]2C(=C(C(=N)O)c3ccc(C)n3[B-]2(F)F)C=C1,CC(C)=O,514.0,552.0,,0.82,4.934499966221676,FluoDB-Lite,"Epsilon,BODIPY",5.0,BODIPY,9.0,valid,10.1021/jacs.9b13982,38.0
COc1cccc2c(O)c3c(c(O)c12)[C@H](C)O[C@H](C)C3,CO,COc1cccc2c(O)c3c(c(O)c12)[C@H](C)O[C@H](C)C3,CO,,,,,0.6148972039697705,FluoDB-Lite,Epsilon,8.0,PAHs,1.0,train,,
N#C/C(=C\c1ccc2c(c1)Oc1ccccc1N2CCCCCCN1c2ccccc2Oc2cc(/C=C(\C#N)C(=O)O)ccc21)C(=O)O,C1CCOC1,N#C/C(=C\c1ccc2c(c1)Oc1ccccc1N2CCCCCCN1c2ccccc2Oc2cc(/C=C(\C#N)C(=O)O)ccc21)C(=O)O,C1CCOC1,476.0,576.0,,,,FluoDB-Lite,DSSCDB,9.0,Acridines,1.0,train,10.1016/j.tet.2014.03.086,100.0
N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,CC#N,N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,CC#N,500.0,523.0,,0.949999988079071,,FluoDB-Lite,Deep4Chem,15.0,Benz,4.0,valid,10.1016/j.jlumin.2013.07.066,23.0
O=c1oc2ccc(Cl)cc2c2cccc(O)c12,CC#N,O=c1oc2ccc(Cl)cc2c2cccc(O)c12,CC#N,,,,,4.499989334334184,FluoDB-Lite,Epsilon,2.0,Coumarin,1.0,train,,
COc1ccc(-n2ncc(-c3ccc(F)cc3)n2)cc1,CO,COc1ccc(-n2ncc(-c3ccc(F)cc3)n2)cc1,CO,280.0,373.0,,0.3300000131130218,,FluoDB-Lite,ChemFluo,12.0,5n6,1.0,train,10.1002/chem.201002937,93.0
CCCCCCOc1ccc(N(c2ccc(/C=C/c3ccc(/C=C(\CC#N)C(=O)O)s3)cc2)c2ccc(OCCCCCC)cc2)cc1,CCO,CCCCCCOc1ccc(N(c2ccc(/C=C/c3ccc(/C=C(\CC#N)C(=O)O)s3)cc2)c2ccc(OCCCCCC)cc2)cc1,CCO,530.0,,,,,FluoDB-Lite,Dye aggregation,6.0,Triphenylamine,2.0,train,10.1002/ejoc.201801497,
COc1ccc(-c2oc3c(Br)c4n(c3c2Br)[B-](F)(F)n2c(c(Br)c3oc(=C5C=CC(=[O+]C)C=C5)c(Br)c32)=C4C(F)(F)F)cc1,ClC(Cl)Cl,COc1ccc(-c2oc3c(Br)c4n(c3c2Br)[B-](F)(F)n2c(c(Br)c3oc(=C5C=CC(=[O+]C)C=C5)c(Br)c32)=C4C(F)(F)F)cc1,ClC(Cl)Cl,746.0,765.0,,0.28,4.972999856472081,FluoDB-Lite,"Deep4Chem,SMFluo",5.0,BODIPY,2.0,test,10.1021/ol2014076,19.0
Cc1ccc(C2=C3C=CC(=[O+]c4ccccc4Br)N3[B-](F)(F)n3c(Oc4ccccc4Br)ccc32)cc1,Cc1ccccc1,Cc1ccc(C2=C3C=CC(=[O+]c4ccccc4Br)N3[B-](F)(F)n3c(Oc4ccccc4Br)ccc32)cc1,Cc1ccccc1,518.0,536.0,,0.4699999988079071,,FluoDB-Lite,BODIPY,5.0,BODIPY,20.0,train,10.1002/asia.201000248,18.0
CC1=CC(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)cc(C)n1[B-]2(F)F,Cc1ccccc1,CC1=CC(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)cc(C)n1[B-]2(F)F,Cc1ccccc1,505.0,514.0,,0.9700000286102296,,FluoDB-Lite,BODIPY,5.0,BODIPY,3.0,train,10.1142/S1088424619501967,9.0
CCn1c(-c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc2)c(-c2ccc3ccccc3c2)c(-c2ccc3ccccc3c2)c1-c1ccc(-c2ccc3ccc4cccc5ccc2c3c45)cc1,CCOC(C)=O,CCn1c(-c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc2)c(-c2ccc3ccccc3c2)c(-c2ccc3ccccc3c2)c1-c1ccc(-c2ccc3ccc4cccc5ccc2c3c45)cc1,CCOC(C)=O,344.0,460.0,,0.9900000095367432,,FluoDB-Lite,Deep4Chem,8.0,PAHs,1.0,train,10.1021/jo100158a,116.0
CCOC(=O)c1cc(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2sc3ccccc3c(=O)c12,ClC(Cl)Cl,CCOC(=O)c1cc(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2sc3ccccc3c(=O)c12,ClC(Cl)Cl,,,,,3.7993405494535817,FluoDB-Lite,Epsilon,9.0,Acridines,1.0,train,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CC#N,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CC#N,,584.0,,,,FluoDB-Lite,Deep4Chem,6.0,Triphenylamine,7.0,train,10.1021/acs.joc.8b01653,
CN(C)c1ccc2c(c1)C(C)(C)c1cc(C(=O)c3cn(C4CC(O)C(CO)O4)nn3)ccc1-2,CC#N,CN(C)c1ccc2c(c1)C(C)(C)c1cc(C(=O)c3cn(C4CC(O)C(CO)O4)nn3)ccc1-2,CC#N,395.0,586.0,,0.4199999868869781,,FluoDB-Lite,ChemFluo,13.0,6n6,8.0,train,10.1021/acschembio.7b00658,191.0
CC[Si](CC)(CC)C1=CC2=C(c3c(C)cc(C)cc3C)c3cc([Si](CC)(CC)CC)cn3[B-](F)(F)[N+]2=C1,Cc1ccccc1,CC[Si](CC)(CC)C1=CC2=C(c3c(C)cc(C)cc3C)c3cc([Si](CC)(CC)CC)cn3[B-](F)(F)[N+]2=C1,Cc1ccccc1,518.0,529.0,,0.949999988079071,,FluoDB-Lite,BODIPY,5.0,BODIPY,6.0,test,10.1002/asia.201601637,11.0
COc1ccc(-c2c3c([nH]c(=N)c2C#N)-c2ccc(OC)cc2CC3)cc1,ClC(Cl)Cl,COc1ccc(-c2c3c([nH]c(=N)c2C#N)-c2ccc(OC)cc2CC3)cc1,ClC(Cl)Cl,,,,,4.361538971269279,FluoDB-Lite,Epsilon,13.0,6n6,8.0,train,,
C[N+](C)=C1C=CC(=C2c3cccn3[B-](F)(F)n3cccc32)C=C1,CC#N,C[N+](C)=C1C=CC(=C2c3cccn3[B-](F)(F)n3cccc32)C=C1,CC#N,483.0,550.0,,0.0280000008642673,,FluoDB-Lite,BODIPY,5.0,BODIPY,11.0,train,10.1039/C7NJ04313A,67.0
N#Cc1ccc2nc(Cc3ccccc3)c(-c3ccccc3)nc2c1,CO,N#Cc1ccc2nc(Cc3ccccc3)c(-c3ccccc3)nc2c1,CO,,,,,4.665580991017953,FluoDB-Lite,Epsilon,11.0,6p6,1.0,train,,
CC(=O)c1ccc(-c2nc3ccc(N(C)C)c(Cl)c3s2)cc1,c1ccccc1,CC(=O)c1ccc(-c2nc3ccc(N(C)C)c(Cl)c3s2)cc1,c1ccccc1,,475.0,,,,FluoDB-Lite,Deep4Chem,10.0,5p6,7.0,train,10.1016/j.tetlet.2019.05.052,
C=C[C@]1(C)C=C2C(=O)C[C@H]3C(C)(C)CCC[C@]3(C)[C@H]2C(=O)C1,CCO,C=C[C@]1(C)C=C2C(=O)C[C@H]3C(C)(C)CCC[C@]3(C)[C@H]2C(=O)C1,CCO,,,,,3.820004306808318,FluoDB-Lite,Epsilon,11.0,6p6,1.0,train,,
C[C@]12C=C(Cc3ccccc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,CCO,C[C@]12C=C(Cc3ccccc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,CCO,,,,,4.181843587944773,FluoDB-Lite,Epsilon,13.0,6n6,1.0,test,,
CCCCCCCc1cc(O)cc2oc(Cc3c(O)c(O)cc(O)c3C(=O)O)cc(=O)c12,CCO,CCCCCCCc1cc(O)cc2oc(Cc3c(O)c(O)cc(O)c3C(=O)O)cc(=O)c12,CCO,,,,,4.180011119057718,FluoDB-Lite,Epsilon,11.0,6p6,1.0,test,,
CCCCOC(=O)/C=C/C1=C(C)C2=Cc3c(C)c(/C=C/C(=O)OCCCC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,CCCCOC(=O)/C=C/C1=C(C)C2=Cc3c(C)c(/C=C/C(=O)OCCCC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,560.0,580.0,,0.52,4.479999752591636,FluoDB-Lite,"Epsilon,BODIPY",5.0,BODIPY,1.0,train,10.1021/ol0706197,20.0
COc1ccc(C2=CC(=C3C=CC(=[O+]C)C=C3)O[B-](C(C)=O)(C(C)=O)O2)cc1,ClC(Cl)(Cl)Cl,COc1ccc(C2=CC(=C3C=CC(=[O+]C)C=C3)O[B-](C(C)=O)(C(C)=O)O2)cc1,ClC(Cl)(Cl)Cl,405.0,420.0,,1.0,,FluoDB-Lite,Deep4Chem,15.0,Benz,2.0,train,10.1016/0047-2670(86)87007-1,15.0
O=C1C=CC2(Oc3cccc4cccc(c34)O2)C2=C1[C@@H](O)CCC2=O,ClCCl,O=C1C=CC2(Oc3cccc4cccc(c34)O2)C2=C1[C@@H](O)CCC2=O,ClCCl,,,,,3.6399842480415887,FluoDB-Lite,Epsilon,8.0,PAHs,1.0,train,,
COC(=O)CCc1c2nc(c(-c3cccc(OC(C)=O)c3)c3ccc([nH]3)c(CCC(=O)OC)c3nc(c(-c4cccc(OC(C)=O)c4)c4ccc1[nH]4)[C@H](O)[C@@H]3O)C=C2,ClCCl,COC(=O)CCc1c2nc(c(-c3cccc(OC(C)=O)c3)c3ccc([nH]3)c(CCC(=O)OC)c3nc(c(-c4cccc(OC(C)=O)c4)c4ccc1[nH]4)[C@H](O)[C@@H]3O)C=C2,ClCCl,,,,,5.049999993496542,FluoDB-Lite,Epsilon,7.0,Porphyrin,1.0,train,,
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2CCCCCCN=C(O)OC(C)(C)C,O,CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2CCCCCCN=C(O)OC(C)(C)C,O,459.0,599.0,,0.550000011920929,4.447158031342219,FluoDB-Lite,ChemFluo,9.0,Acridines,1.0,test,10.1002/anie.201901061,140.0
CC1=C(Br)C(C)=[N+]2C1=Cc1cc(Br)c(Sc3ccccc3)n1[B-]2(F)F,ClCCl,CC1=C(Br)C(C)=[N+]2C1=Cc1cc(Br)c(Sc3ccccc3)n1[B-]2(F)F,ClCCl,546.0,578.0,,0.3000000119209289,,FluoDB-Lite,BODIPY,5.0,BODIPY,1.0,test,10.1039/C2OB07004A,32.0
COc1ccc(-c2cc(=C3C=CC(=[O+]C)C=C3)n3c2=Nc2c(-c4c(F)ccc(O)c4F)cc(-c4ccc(OC)cc4)n2[B-]3(F)F)cc1,C1CCOC1,COc1ccc(-c2cc(=C3C=CC(=[O+]C)C=C3)n3c2=Nc2c(-c4c(F)ccc(O)c4F)cc(-c4ccc(OC)cc4)n2[B-]3(F)F)cc1,C1CCOC1,694.0,,,,,FluoDB-Lite,SMFluo,5.0,BODIPY,1.0,train,,
O=c1c2ccccc2oc2cccc(O)c12,ClC(Cl)Cl,O=c1c2ccccc2oc2cccc(O)c12,ClC(Cl)Cl,,,,,4.2552725051033065,FluoDB-Lite,Epsilon,9.0,Acridines,1.0,train,,
N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,CC(C)=O,N#CC(C#N)=Cc1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,CC(C)=O,439.0,644.0,,0.0799999982118606,,FluoDB-Lite,ChemFluo,10.0,5p6,8.0,train,10.1016/j.dyepig.2020.108300,205.0
O=C(Nc1ccc(Cc2ccc(NC(=O)C(SC(=S)c3ccccc3)c3ccccc3)cc2)cc1)C(SC(=S)c1ccccc1)c1ccccc1,CC(C)=O,O=C(Nc1ccc(Cc2ccc(NC(=O)C(SC(=S)c3ccccc3)c3ccccc3)cc2)cc1)C(SC(=S)c1ccccc1)c1ccccc1,CC(C)=O,,,,,4.200001865406602,FluoDB-Lite,Epsilon,13.0,6n6,1.0,train,,
Cc1ccc(C2=C3C=CC(/C=C/c4ccccc4)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,C1CCCCC1,Cc1ccc(C2=C3C=CC(/C=C/c4ccccc4)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,C1CCCCC1,569.0,581.0,,0.72,,FluoDB-Lite,"Deep4Chem,BODIPY",5.0,BODIPY,7.0,train,10.1021/jp073547+,12.0
Nc1ccc2c(c1)C=CC1=C3C=c4c(c5ccccc5c5ccccc45)=[N+]3[B-](F)(F)N12,ClCCl,Nc1ccc2c(c1)C=CC1=C3C=c4c(c5ccccc5c5ccccc45)=[N+]3[B-](F)(F)N12,ClCCl,482.0,577.0,,0.8100000023841858,4.159988050381987,FluoDB-Lite,Deep4Chem,5.0,BODIPY,1.0,train,10.1021/ol400605x,95.0
