canonical_chromophore_smiles,canonical_solvent_smiles,row_count,unique_measurements,source_combination,min_emission_nm,max_emission_nm
O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,,10,10,chemfluor,557.0,613.0
O=Cc1cc(N2CCCCC2)c2ccc3c(C=O)cc(N4CCCCC4)c4ccc1c2c34,,10,10,chemfluor,549.0,626.0
O=Cc1cc(N2CCCCC2)c2ccc3c(N4CCCCC4)cc(C=O)c4ccc1c2c43,,10,10,chemfluor,532.0,633.0
O=Cc1cc(N2CCCCC2)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,,10,10,chemfluor,520.0,643.0
O=Cc1cc(O)ccc1O,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",,
O=Cc1cc(O)ccc1O,C1COCCO1,2,2,"FluoDB-Lite,deep4chem",,
O=Cc1cc(O)ccc1O,CC#N,2,2,"FluoDB-Lite,deep4chem",,
O=Cc1cc(O)ccc1O,CO,2,2,"FluoDB-Lite,deep4chem",,
O=Cc1ccc(-c2c3ccccc3nn2-c2ccccc2)o1,,2,2,chemfluor,434.0,438.0
O=Cc1ccc(-c2c3ccccc3nn2-c2ccccn2)o1,,2,2,chemfluor,431.0,437.0
O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)o1,CCO,2,2,"FluoDB-Lite,deep4chem",530.0,530.0
O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)o1,ClCCl,2,2,"FluoDB-Lite,deep4chem",526.0,526.0
O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)s1,CCO,2,2,"FluoDB-Lite,deep4chem",540.0,540.0
O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)s1,ClCCl,2,2,"FluoDB-Lite,deep4chem",535.0,535.0
O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",446.0,446.0
O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,CCO,2,2,"FluoDB-Lite,deep4chem",498.0,498.0
O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,OCCOCCO,2,2,"FluoDB-Lite,deep4chem",506.0,506.0
O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,c1ccncc1,2,2,"FluoDB-Lite,deep4chem",481.0,481.0
O=Cc1ccc(-c2ccc(C3=CCCCC3)s2)s1,CC#N,2,2,"FluoDB-Lite,deep4chem",485.0,485.0
O=Cc1ccc(-c2ccc(C3=CCCCC3)s2)s1,CCO,2,2,"FluoDB-Lite,deep4chem",498.0,498.0
O=Cc1ccc(-c2ccc(C3=CCCCC3)s2)s1,OCCOCCO,2,2,"FluoDB-Lite,deep4chem",508.0,508.0
O=Cc1ccc(-c2ccc(C3=CCCCC3)s2)s1,c1ccncc1,2,2,"FluoDB-Lite,deep4chem",483.0,483.0
O=Cc1ccc(-c2ccc(N3CCCCC3)c3ccccc23)c2ccccc12,,6,6,chemfluor,455.0,615.0
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,CCO,2,2,"FluoDB-Lite,deep4chem",550.0,550.0
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,ClCCl,2,2,"FluoDB-Lite,deep4chem",553.0,553.0
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,CCO,2,2,"FluoDB-Lite,deep4chem",558.0,558.0
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,ClCCl,2,2,"FluoDB-Lite,deep4chem",553.0,553.0
O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,CCO,2,2,"FluoDB-Lite,deep4chem",567.0,567.0
O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,ClCCl,2,2,"FluoDB-Lite,deep4chem",565.0,565.0
O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1,CCO,2,2,"FluoDB-Lite,deep4chem",576.0,576.0
O=Cc1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccccc2)s1,,6,6,chemfluor,493.0,550.0
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",662.0,662.0
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCCCCC,2,2,"FluoDB-Lite,deep4chem",493.0,493.0
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCOC(C)=O,2,2,"FluoDB-Lite,deep4chem",654.0,654.0
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCOCC,2,2,"FluoDB-Lite,deep4chem",585.0,585.0
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",558.0,558.0
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,ClC(Cl)(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",541.0,541.0
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",685.0,685.0
O=Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",414.0,414.0
O=Cc1ccc2ccc3cccc4ccc1c2c34,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",405.0,406.0
O=Cc1ccc2ccc3cccc4ccc1c2c34,CC#N,2,2,"FluoDB-Lite,deep4chem",418.0,418.0
O=Cc1ccc2ccc3cccc4ccc1c2c34,CCCCCC,2,2,"FluoDB-Lite,deep4chem",386.0,391.0
O=Cc1ccc2ccc3cccc4ccc1c2c34,CCO,2,2,"FluoDB-Lite,deep4chem",448.0,448.0
O=Cc1ccc2ccc3cccc4ccc1c2c34,CO,2,2,"FluoDB-Lite,deep4chem",454.5,455.0
O=Cc1ccc2ccc3cccc4ccc1c2c34,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",410.5,411.0
O=Cc1ccc2ccc3cccc4ccc1c2c34,ClCCl,2,2,"FluoDB-Lite,deep4chem",417.0,417.5
O=Cc1ccc2ccc3cccc4ccc1c2c34,,11,11,chemfluor,396.0,476.0
O=P(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",503.9,504.0
O=P(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",543.0,543.2
O=P(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,CO,2,2,"FluoDB-Lite,deep4chem",570.0,570.1
O=P(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",470.0,470.4
O=P(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",474.7,475.0
O=P(c1ccccc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",504.7,505.0
O=P(c1ccccc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",540.9,541.0
O=P(c1ccccc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,CO,2,2,"FluoDB-Lite,deep4chem",562.0,562.5
O=P(c1ccccc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",465.9,466.0
O=P(c1ccccc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",474.0,474.4
O=P(c1ccccc1)(c1ccccc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",490.5,491.0
O=P(c1ccccc1)(c1ccccc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",530.7,531.0
O=P(c1ccccc1)(c1ccccc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,CO,2,2,"FluoDB-Lite,deep4chem",557.6,558.0
O=P(c1ccccc1)(c1ccccc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",458.0,458.3
O=P1(c2ccccc2)C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=Cc2ccccc21,ClCCl,2,2,"FluoDB-Lite,deep4chem",544.0,544.0
O=P1(c2ccccc2)C(c2ccccc2)=Cc2ccccc21,ClCCl,2,2,"FluoDB-Lite,deep4chem",423.0,423.0
O=P1(c2ccccc2)C(c2cccs2)=C(c2cccs2)c2ccccc21,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",427.0,480.6
O=P1(c2ccccc2)C(c2ccsc2)=C(c2ccsc2)c2ccccc21,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",453.0,498.0
O=P1(c2ccccc2)C2=C(c3ccccc31)[Si](c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",558.0,558.0
O=P1(c2ccccc2)c2cc(N3c4ccccc4Oc4ccccc43)ccc2-c2ccc(N3c4ccccc4Oc4ccccc43)cc21,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",540.0,540.0
O=P1(c2ccccc2)c2cc(N3c4ccccc4Sc4ccccc43)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc21,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",557.0,557.0
O=P1(c2ccccc2)c2ccc(N3c4ccccc4Oc4ccccc43)cc2-c2cc(N3c4ccccc4Oc4ccccc43)ccc21,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",535.0,535.0
O=P1(c2ccccc2)c2ccc(N3c4ccccc4Sc4ccccc43)cc2-c2cc(N3c4ccccc4Sc4ccccc43)ccc21,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",559.0,559.0
O=P1(c2ccccc2)c2cccc3c4c5ccccc5c5ccccc5c4c4ccc1n4c23,ClCCl,2,2,"FluoDB-Lite,deep4chem",490.0,490.0
O=P1(c2ccccc2)c2cccc3c4ccccc4c4ccc1n4c23,ClCCl,2,2,"FluoDB-Lite,deep4chem",462.0,462.0
O=P1(c2ccccc2)c2cccc3ccc4ccc1n4c23,ClCCl,2,2,"FluoDB-Lite,deep4chem",496.0,496.0
O=P1(c2ccccc2)c2ccccc2-n2cccc21,ClCCl,2,2,"FluoDB-Lite,deep4chem",378.0,378.0
O=S(=O)(O)c1cccc2cccc(Nc3ccccc3)c12,CO,2,2,"FluoDB-Lite,deep4chem",490.0,490.0
O=S(=O)([O-])CCC[n+]1c2ccccc2cc2ccccc21,O,2,2,"FluoDB-Lite,deep4chem",,
O=S(=O)([O-])c1cc([O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c34,CO,2,2,"FluoDB-Lite,deep4chem",509.0,509.0
O=S(=O)(c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1)c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",372.9,373.0
O=S(=O)(c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1)c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",467.0,467.2
O=S(=O)(c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1)c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",425.6,426.0
O=S(=O)(c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1)c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",446.0,446.3
O=S(=O)(c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1)c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",365.0,365.1
O=S(=O)(c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1)c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",403.0,403.3
O=S(=O)(c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1)c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",431.8,432.0
O=S(=O)(c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1)c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",402.0,402.5
O=S(=O)(c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1)c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",415.9,416.0
O=S(=O)(c1ccc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1)c1ccc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1,CC(C)=O,2,2,"FluoDB-Lite,deep4chem",471.5,472.0
O=S(=O)(c1ccc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1)c1ccc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",489.6,490.0
O=S(=O)(c1ccc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1)c1ccc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",431.8,432.0
O=S(=O)(c1ccc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1)c1ccc(N2c3ccccc3[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",458.6,459.0
O=S1(=O)C(c2cccs2)=C(c2cccs2)c2ccccc21,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",432.0,485.3
O=S1(=O)C(c2ccsc2)=C(c2ccsc2)c2ccccc21,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",433.0,482.2
O=S1(=O)c2ccc(-c3c4ccccc4cc4ccccc34)cc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",423.6,424.0
O=S1(=O)c2ccc(-c3c4ccccc4cc4ccccc34)cc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,CC#N,2,2,"FluoDB-Lite,deep4chem",523.0,523.3
O=S1(=O)c2ccc(-c3c4ccccc4cc4ccccc34)cc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,ClCCl,2,2,"FluoDB-Lite,deep4chem",492.7,493.0
O=S1(=O)c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc21,CC(C)=O,2,2,"FluoDB-Lite,deep4chem",443.9,444.0
O=S1(=O)c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc21,CCCCCC,2,2,"FluoDB-Lite,deep4chem",400.0,400.2
O=S1(=O)c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc21,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",455.8,456.0
O=S1(=O)c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc21,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",396.6,397.0
O=S1(=O)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,CC(C)=O,2,2,"FluoDB-Lite,deep4chem",477.0,477.1
O=S1(=O)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,CCCCCC,2,2,"FluoDB-Lite,deep4chem",398.0,398.4
O=S1(=O)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",491.0,491.2
O=S1(=O)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",425.0,425.5
O=S1(=O)c2ccccc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",403.0,403.3
O=S1(=O)c2ccccc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,CC#N,2,2,"FluoDB-Lite,deep4chem",514.8,515.0
O=S1(=O)c2ccccc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,ClCCl,2,2,"FluoDB-Lite,deep4chem",472.8,473.0
O=S1(=O)c2ccccc2Oc2cc(N3c4ccccc4C4(c5ccccc53)c3ccccc3N(c3ccc5c(c3)Oc3ccccc3S5(=O)=O)c3ccccc34)ccc21,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",439.8,440.0
O=S1c2ccc(-c3c4ccccc4cc4ccccc34)cc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,CC#N,2,2,"FluoDB-Lite,deep4chem",508.0,508.5
O=S1c2ccc(-c3c4ccccc4cc4ccccc34)cc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,ClCCl,2,2,"FluoDB-Lite,deep4chem",471.0,471.1
O=S1c2ccccc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",401.9,402.0
O=S1c2ccccc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,CC#N,2,2,"FluoDB-Lite,deep4chem",504.0,504.4
O=S1c2ccccc2-c2cc(-c3c4ccccc4cc4ccccc34)ccc21,ClCCl,2,2,"FluoDB-Lite,deep4chem",444.6,445.0
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc([N+](=O)[O-])cc5)s4)s3)s2)cc1,,4,4,chemfluor,528.0,684.0
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc([N+](=O)[O-])cc4)s3)s2)cc1,,6,6,chemfluor,497.0,667.0
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc([N+](=O)[O-])cc3)s2)cc1,,5,5,chemfluor,485.0,549.0
O=[N+]([O-])c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",563.0,563.0
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2cc3ccccc3o2)s1,,6,6,chemfluor,533.0,667.0
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc(-c3ccccc3)cc2)s1,,6,6,chemfluor,542.0,671.0
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc(Br)cc2)s1,,6,6,chemfluor,534.0,673.0
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc3ccccc3c2)s1,,6,6,chemfluor,532.0,671.0
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccccc2)o1,,6,6,chemfluor,512.0,642.0
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccccc2)s1,,6,6,chemfluor,534.0,674.0
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccco2)s1,,6,6,chemfluor,532.0,649.0
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2cccs2)s1,,6,6,chemfluor,549.0,667.0
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2C(c2ccccc2)c2ccccc2)s1,,6,6,chemfluor,517.0,665.0
O=[N+]([O-])c1ccc(-c2sc(N3CCCCC3)nc2-c2ccccc2)o1,,6,6,chemfluor,512.0,644.0
O=[N+]([O-])c1ccc(-c2sc(N3CCCCC3)nc2-c2ccccc2)s1,,6,6,chemfluor,543.0,644.0
O=[N+]([O-])c1ccc(-c2sc(N3CCOCC3)nc2-c2ccc(Br)cc2)s1,,6,6,chemfluor,530.0,658.0
O=[N+]([O-])c1ccc(-c2sc(N3CCOCC3)nc2-c2ccccc2)o1,,6,6,chemfluor,505.0,634.0
O=[N+]([O-])c1ccc(-c2sc(N3CCOCC3)nc2-c2ccccc2)s1,,6,6,chemfluor,532.0,656.0
O=[N+]([O-])c1ccc(-c2sc(N3CCOCC3)nc2-c2ccco2)s1,,6,6,chemfluor,527.0,654.0
O=[N+]([O-])c1ccc(/C=C/N(c2ccccc2)c2ccccc2)cc1,,15,14,chemfluor,458.0,671.0
O=[N+]([O-])c1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,,8,8,chemfluor,488.0,685.0
O=[N+]([O-])c1ccc(C#Cc2ccc(-c3ccc(-c4ccc(C#Cc5ccc([N+](=O)[O-])cc5)s4)s3)s2)cc1,,2,2,chemfluor,518.0,609.0
O=[N+]([O-])c1ccc(C#Cc2ccc(-c3ccc(C#Cc4ccc([N+](=O)[O-])cc4)s3)s2)cc1,,4,4,chemfluor,486.0,647.0
O=[N+]([O-])c1ccc(C#Cc2ccc(C#Cc3ccc([N+](=O)[O-])cc3)s2)cc1,,5,5,chemfluor,493.0,619.0
O=[N+]([O-])c1ccc(C#Cc2ccc3ccccc3c2)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",536.0,536.0
O=[N+]([O-])c1ccc(C#Cc2ccc3ccccc3c2)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",546.0,546.0
O=[N+]([O-])c1ccc(C#Cc2ccc3ccccc3c2)cc1,,2,2,chemfluor,536.0,546.0
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",416.0,416.0
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CC#N,2,2,"FluoDB-Lite,deep4chem",389.0,389.0
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CC(C)=O,2,2,"FluoDB-Lite,deep4chem",388.0,388.0
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CCO,2,2,"FluoDB-Lite,deep4chem",388.0,388.0
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",409.0,409.0
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CO,2,2,"FluoDB-Lite,deep4chem",389.0,389.0
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",417.0,417.0
O=[N+]([O-])c1ccc(NCCNCc2c3ccccc3cc3ccccc23)c([N+](=O)[O-])c1,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",418.0,418.0
O=[N+]([O-])c1ccc(NCCNCc2c3ccccc3cc3ccccc23)c([N+](=O)[O-])c1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",418.0,418.0
O=[N+]([O-])c1ccc(NCCNCc2c3ccccc3cc3ccccc23)c([N+](=O)[O-])c1,CC#N,2,2,"FluoDB-Lite,deep4chem",388.0,388.0
O=[N+]([O-])c1ccc(NCCNCc2c3ccccc3cc3ccccc23)c([N+](=O)[O-])c1,CC(C)=O,2,2,"FluoDB-Lite,deep4chem",387.0,387.0
O=[N+]([O-])c1ccc(NCCNCc2c3ccccc3cc3ccccc23)c([N+](=O)[O-])c1,CCO,2,2,"FluoDB-Lite,deep4chem",388.0,388.0
O=[N+]([O-])c1ccc(NCCNCc2c3ccccc3cc3ccccc23)c([N+](=O)[O-])c1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",412.0,412.0
O=[N+]([O-])c1ccc(NCCNCc2c3ccccc3cc3ccccc23)c([N+](=O)[O-])c1,CO,2,2,"FluoDB-Lite,deep4chem",389.0,389.0
